Date	Time	PM10	PM4	PM2,5	PM1	PMtot	Cn	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126	127	128	129	130	131	132	133	134	135	136	137	138	139	140	141	142	143	144	145	146	147	148	149	150	151	152	153	154	155	156	157	158	159	160	161	162	163	164	165	166	167	168	169	170	171	172	173	174	175	176	177	178	179	180	181	182	183	184	185	186	187	188	189	190	191	192	193	194	195	196	197	198	199	200	201	202	203	
13.07.20	14:47:02	22.18	16.57	11.23	6.44	25.82	145.62	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.469223	19.400788	22.997117	20.374954	19.635281	20.750992	18.383755	7.121846	2.803921	1.391159	0.814170	0.801055	0.538971	0.555278	0.715777	0.317867	0.448640	0.235281	0.386299	0.210491	0.311210	0.205879	0.214520	0.246259	0.216265	0.168590	0.190985	0.186008	0.110676	0.132803	0.097889	0.138578	0.086970	0.131600	0.036873	0.055872	0.037493	0.052155	0.006429	0.004524	0.034516	0.044559	0.001045	0.055825	0.000829	0.005589	0.014854	0.003742	0.000318	0.000968	0.001803	0.024051	0.000045	0.000000	0.000000	0.000013	0.000235	0.000001	0.000000	0.000048	0.000161	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
13.07.20	14:47:03	21.21	16.18	11.01	6.38	24.57	145.07	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.465319	19.542708	22.892629	20.346100	19.798350	20.785797	18.394892	7.037151	2.802013	1.344787	0.803150	0.806591	0.521005	0.552888	0.712523	0.318905	0.449804	0.227438	0.373422	0.203475	0.316955	0.215135	0.223488	0.244792	0.218434	0.162970	0.184619	0.195927	0.106987	0.128376	0.094626	0.133959	0.084071	0.127214	0.051763	0.054010	0.036243	0.050416	0.006215	0.004373	0.033366	0.043074	0.001010	0.053964	0.000801	0.005402	0.014359	0.003617	0.000308	0.000936	0.001743	0.023250	0.000043	0.000000	0.000000	0.000013	0.000227	0.000001	0.000000	0.000046	0.000156	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
13.07.20	14:47:04	0.00	0.00	0.00	0.00	0.00	0.00	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
13.07.20	14:47:05	20.23	15.79	10.79	6.32	23.31	144.52	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.461544	19.679898	22.791623	20.318208	19.955983	20.819442	18.405659	6.955278	2.800169	1.299960	0.792497	0.811942	0.503638	0.550577	0.709377	0.319907	0.450930	0.219857	0.360975	0.196692	0.322509	0.224083	0.232157	0.243373	0.220530	0.157538	0.178465	0.205515	0.103421	0.124097	0.091471	0.129494	0.081269	0.122973	0.066156	0.052210	0.035035	0.048736	0.006007	0.004228	0.032254	0.041638	0.000976	0.052165	0.000774	0.005222	0.013880	0.003496	0.000298	0.000904	0.001685	0.022475	0.000042	0.000000	0.000000	0.000012	0.000219	0.000001	0.000000	0.000044	0.000151	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
13.07.20	14:47:06	22.11	15.71	10.85	6.29	26.30	144.89	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.413084	19.648555	22.805732	20.291029	19.984173	20.774805	18.522021	7.059347	2.890880	1.336599	0.783872	0.802669	0.504642	0.532225	0.685731	0.309244	0.435899	0.212528	0.348942	0.190136	0.311759	0.216614	0.224418	0.235261	0.213179	0.152287	0.172516	0.198664	0.117765	0.119960	0.106214	0.125177	0.078560	0.134421	0.066195	0.050469	0.033867	0.047111	0.005807	0.004087	0.031179	0.040250	0.000944	0.050426	0.000749	0.005048	0.013418	0.003380	0.000288	0.000874	0.001629	0.039517	0.000040	0.000000	0.000000	0.000012	0.000212	0.000001	0.000000	0.000043	0.000146	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
13.07.20	14:47:07	23.86	15.58	10.85	6.22	29.12	145.05	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.311785	19.728695	22.776992	20.064800	19.860119	20.616957	18.672654	7.196470	2.973841	1.403374	0.769411	0.783411	0.504921	0.529662	0.656941	0.305135	0.407323	0.214760	0.326067	0.194679	0.306641	0.202413	0.209707	0.236002	0.199204	0.142304	0.161207	0.185641	0.127242	0.112096	0.155147	0.126765	0.073410	0.140637	0.064025	0.047161	0.047811	0.044023	0.005426	0.003819	0.029135	0.037612	0.017046	0.047121	0.000699	0.004717	0.012538	0.003158	0.000269	0.000817	0.001522	0.054124	0.000038	0.000000	0.000000	0.000011	0.000198	0.000001	0.000000	0.000040	0.000136	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
13.07.20	14:47:08	23.72	15.53	10.79	6.18	28.96	144.84	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.259146	19.835452	22.736026	19.871510	19.713858	20.506082	18.709533	7.231777	2.969272	1.433687	0.763493	0.773461	0.504254	0.544334	0.651207	0.311128	0.393746	0.223765	0.315198	0.205197	0.311739	0.195666	0.202716	0.244299	0.192564	0.137560	0.155833	0.179452	0.123001	0.108360	0.188673	0.132333	0.070963	0.135949	0.061891	0.045589	0.062381	0.042555	0.005246	0.003692	0.028163	0.036358	0.032641	0.045550	0.000676	0.004560	0.012120	0.003053	0.000260	0.000790	0.001471	0.052320	0.000036	0.000000	0.000000	0.000011	0.000191	0.000001	0.000000	0.000039	0.000132	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
13.07.20	14:47:09	0.00	0.00	0.00	0.00	0.00	0.00	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
13.07.20	14:47:10	23.92	15.72	10.84	6.18	29.18	145.02	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	4.273931	19.933390	22.647440	19.851207	19.756745	20.497149	18.931536	7.345883	2.988344	1.476178	0.738043	0.780538	0.520305	0.542619	0.666931	0.312614	0.413480	0.216306	0.304692	0.214787	0.301348	0.189144	0.228818	0.236156	0.186145	0.134392	0.165651	0.173471	0.118901	0.104748	0.182384	0.144351	0.068597	0.131418	0.076258	0.044069	0.060302	0.057566	0.005071	0.003569	0.027225	0.035146	0.031553	0.044032	0.000654	0.004408	0.011716	0.002951	0.000251	0.000763	0.001422	0.050576	0.000035	0.000000	0.000000	0.000010	0.000185	0.000001	0.000000	0.000037	0.000127	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
