dateTime,timestamp,latitude,latitudeDirection,longitude,longitudeDirection,gpsQuality,numberOfSatellites,HorizontalDilution,altitude,altitudeUnits,undulation,undulationUnits,age,stationID
2019-04-30 22:18:32.055127,22:18:34,3259.52862,N,09645.47124,W,1,06,2.29,219.2,M,-25.3,M,,
2019-04-30 22:18:35.058016,22:18:37,3259.52894,N,09645.47133,W,1,06,2.29,219.7,M,-25.3,M,,
2019-04-30 22:18:38.055069,22:18:40,3259.52923,N,09645.47145,W,1,06,2.29,220.2,M,-25.3,M,,
2019-04-30 22:18:41.057213,22:18:43,3259.52938,N,09645.47151,W,1,06,2.29,220.5,M,-25.3,M,,
2019-04-30 22:18:44.055520,22:18:46,3259.52945,N,09645.47157,W,1,06,2.29,220.7,M,-25.3,M,,
2019-04-30 22:18:47.057285,22:18:49,3259.52952,N,09645.47158,W,1,06,2.29,220.8,M,-25.3,M,,
2019-04-30 22:18:50.055668,22:18:52,3259.52951,N,09645.47161,W,1,06,2.30,220.8,M,-25.3,M,,
2019-04-30 22:18:53.056533,22:18:55,3259.52938,N,09645.47158,W,1,06,2.30,220.6,M,-25.3,M,,
2019-04-30 22:18:56.056049,22:18:58,3259.52940,N,09645.47150,W,1,06,2.30,220.6,M,-25.3,M,,
2019-04-30 22:18:59.057471,22:19:01,3259.52947,N,09645.47152,W,1,06,2.30,220.8,M,-25.3,M,,
2019-04-30 22:19:02.056271,22:19:04,3259.52945,N,09645.47150,W,1,06,2.30,220.7,M,-25.3,M,,
2019-04-30 22:19:05.056617,22:19:07,3259.52942,N,09645.47139,W,1,06,2.30,220.6,M,-25.3,M,,
2019-04-30 22:19:08.056385,22:19:10,3259.52940,N,09645.47136,W,1,06,2.31,220.5,M,-25.3,M,,
2019-04-30 22:19:11.058136,22:19:13,3259.52958,N,09645.47132,W,1,06,2.31,220.6,M,-25.3,M,,
2019-04-30 22:19:14.056270,22:19:16,3259.52948,N,09645.47121,W,1,06,2.31,220.5,M,-25.3,M,,
2019-04-30 22:19:17.057721,22:19:19,3259.52947,N,09645.47109,W,1,06,2.31,220.4,M,-25.3,M,,
2019-04-30 22:19:20.055435,22:19:22,3259.52941,N,09645.47092,W,1,06,2.31,220.2,M,-25.3,M,,
2019-04-30 22:19:23.054972,22:19:25,3259.52925,N,09645.47067,W,1,06,2.31,219.7,M,-25.3,M,,
2019-04-30 22:19:26.056131,22:19:28,3259.52926,N,09645.47052,W,1,06,2.32,219.7,M,-25.3,M,,
2019-04-30 22:19:29.057392,22:19:31,3259.52927,N,09645.47042,W,1,06,2.32,219.5,M,-25.3,M,,
2019-04-30 22:19:32.057450,22:19:34,3259.52918,N,09645.47019,W,1,06,2.32,219.1,M,-25.3,M,,
2019-04-30 22:19:35.057427,22:19:37,3259.52905,N,09645.46993,W,1,06,2.32,218.7,M,-25.3,M,,
2019-04-30 22:19:38.056190,22:19:40,3259.52892,N,09645.46971,W,1,06,2.32,218.3,M,-25.3,M,,
2019-04-30 22:19:41.056555,22:19:43,3259.52872,N,09645.46950,W,1,06,2.32,217.8,M,-25.3,M,,
2019-04-30 22:19:44.055873,22:19:46,3259.52871,N,09645.46939,W,1,06,2.32,217.7,M,-25.3,M,,
2019-04-30 22:19:47.059149,22:19:49,3259.52892,N,09645.46929,W,1,06,2.33,217.5,M,-25.3,M,,
2019-04-30 22:19:50.056243,22:19:52,3259.52921,N,09645.46936,W,1,06,2.33,218.0,M,-25.3,M,,
2019-04-30 22:19:53.056931,22:19:55,3259.52934,N,09645.46943,W,1,06,2.33,218.3,M,-25.3,M,,
2019-04-30 22:19:56.056001,22:19:58,3259.52936,N,09645.46946,W,1,06,2.33,218.7,M,-25.3,M,,
2019-04-30 22:19:59.056547,22:20:01,3259.52927,N,09645.46954,W,1,06,2.33,218.9,M,-25.3,M,,
2019-04-30 22:20:02.058044,22:20:04,3259.52922,N,09645.46957,W,1,06,2.33,218.9,M,-25.3,M,,
2019-04-30 22:20:05.059970,22:20:07,3259.52930,N,09645.46964,W,1,06,2.34,219.3,M,-25.3,M,,
2019-04-30 22:20:08.057216,22:20:10,3259.52938,N,09645.46970,W,1,06,2.34,219.6,M,-25.3,M,,
2019-04-30 22:20:11.057773,22:20:13,3259.52937,N,09645.46974,W,1,06,2.34,219.7,M,-25.3,M,,
2019-04-30 22:20:13.059859,22:20:15,3259.52948,N,09645.46979,W,1,06,2.34,219.9,M,-25.3,M,,
2019-04-30 22:20:16.055922,22:20:18,3259.52958,N,09645.46982,W,1,06,2.34,220.0,M,-25.3,M,,
2019-04-30 22:20:19.058474,22:20:21,3259.52958,N,09645.46983,W,1,06,2.34,220.2,M,-25.3,M,,
2019-04-30 22:20:22.056301,22:20:24,3259.52943,N,09645.46976,W,1,06,2.34,220.1,M,-25.3,M,,
2019-04-30 22:20:25.058359,22:20:27,3259.52946,N,09645.46975,W,1,06,2.35,220.2,M,-25.3,M,,
2019-04-30 22:20:28.056447,22:20:30,3259.52950,N,09645.46973,W,1,06,2.35,220.1,M,-25.3,M,,
2019-04-30 22:20:31.059893,22:20:33,3259.52942,N,09645.46959,W,1,06,2.35,220.0,M,-25.3,M,,
2019-04-30 22:20:34.057134,22:20:36,3259.52933,N,09645.46943,W,1,06,2.35,219.5,M,-25.3,M,,
2019-04-30 22:20:37.057579,22:20:39,3259.52929,N,09645.46929,W,1,06,2.35,219.2,M,-25.3,M,,
2019-04-30 22:20:40.057394,22:20:42,3259.52938,N,09645.46920,W,1,06,2.35,219.0,M,-25.3,M,,
2019-04-30 22:20:43.058012,22:20:45,3259.52931,N,09645.46925,W,1,06,2.36,219.3,M,-25.3,M,,
2019-04-30 22:20:46.056034,22:20:48,3259.52932,N,09645.46929,W,1,06,2.36,219.5,M,-25.3,M,,
2019-04-30 22:20:48.057502,22:20:50,3259.52934,N,09645.46935,W,1,06,2.36,219.7,M,-25.3,M,,
2019-04-30 22:20:51.058359,22:20:53,3259.52943,N,09645.46943,W,1,06,2.36,219.8,M,-25.3,M,,
2019-04-30 22:20:54.052364,22:20:56,3259.52949,N,09645.46949,W,1,06,2.36,219.8,M,-25.3,M,,
2019-04-30 22:20:57.052820,22:20:59,3259.52933,N,09645.46936,W,1,06,2.36,219.2,M,-25.3,M,,
2019-04-30 22:21:00.054506,22:21:02,3259.52925,N,09645.46924,W,1,06,2.36,218.9,M,-25.3,M,,
2019-04-30 22:21:03.053402,22:21:05,3259.52896,N,09645.46918,W,1,06,2.37,218.7,M,-25.3,M,,
2019-04-30 22:21:06.052250,22:21:08,3259.52876,N,09645.46919,W,1,06,2.37,218.5,M,-25.3,M,,
2019-04-30 22:21:09.051047,22:21:09,3259.52847,N,09645.46903,W,1,06,2.37,217.6,M,-25.3,M,,
2019-04-30 22:21:11.051946,22:21:11,3259.52824,N,09645.46891,W,1,06,2.37,217.1,M,-25.3,M,,
2019-04-30 22:21:13.058271,22:21:13,3259.52822,N,09645.46887,W,1,06,2.37,216.6,M,-25.3,M,,
2019-04-30 22:21:16.055497,22:21:16,3259.52797,N,09645.46880,W,1,06,2.37,216.0,M,-25.3,M,,
2019-04-30 22:21:19.055604,22:21:19,3259.52779,N,09645.46874,W,1,06,2.37,215.2,M,-25.3,M,,
2019-04-30 22:21:22.057915,22:21:22,3259.52785,N,09645.46884,W,1,06,2.38,215.4,M,-25.3,M,,
2019-04-30 22:21:25.052265,22:21:25,3259.52801,N,09645.46896,W,1,06,2.38,215.7,M,-25.3,M,,
2019-04-30 22:21:28.052303,22:21:28,3259.52829,N,09645.46924,W,1,06,2.38,216.3,M,-25.3,M,,
2019-04-30 22:21:31.068265,22:21:31,3259.52853,N,09645.46960,W,1,06,2.38,217.0,M,-25.3,M,,
2019-04-30 22:23:30.070905,22:23:30,3259.52808,N,09645.47041,W,1,06,2.44,217.4,M,-25.3,M,,
2019-04-30 22:23:33.058880,22:23:33,3259.52814,N,09645.47039,W,1,06,2.44,217.1,M,-25.3,M,,
2019-04-30 22:23:36.060163,22:23:36,3259.52799,N,09645.47039,W,1,06,2.44,216.7,M,-25.3,M,,
2019-04-30 22:23:39.057462,22:23:39,3259.52810,N,09645.47042,W,1,06,2.45,216.5,M,-25.3,M,,
2019-04-30 22:23:42.059894,22:23:42,3259.52834,N,09645.47039,W,1,06,2.45,216.5,M,-25.3,M,,
2019-04-30 22:23:45.055132,22:23:45,3259.52832,N,09645.47036,W,1,06,2.45,216.3,M,-25.3,M,,
2019-04-30 22:23:48.058760,22:23:48,3259.52848,N,09645.47032,W,1,06,2.45,216.3,M,-25.3,M,,
2019-04-30 22:23:51.059749,22:23:51,3259.52837,N,09645.47029,W,1,06,2.45,216.2,M,-25.3,M,,
2019-04-30 22:23:54.058941,22:23:54,3259.52829,N,09645.47021,W,1,06,2.45,216.1,M,-25.3,M,,
2019-04-30 22:23:57.057486,22:23:57,3259.52825,N,09645.47017,W,1,06,2.45,216.0,M,-25.3,M,,
2019-04-30 22:24:00.060763,22:24:00,3259.52809,N,09645.47017,W,1,06,2.46,215.8,M,-25.3,M,,
2019-04-30 22:24:03.056781,22:24:03,3259.52800,N,09645.47023,W,1,06,2.46,215.7,M,-25.3,M,,
2019-04-30 22:24:06.065833,22:24:06,3259.52784,N,09645.47025,W,1,06,2.46,215.4,M,-25.3,M,,
2019-04-30 22:24:09.056875,22:24:09,3259.52764,N,09645.47023,W,1,06,2.46,215.2,M,-25.3,M,,
2019-04-30 22:24:11.059079,22:24:11,3259.52746,N,09645.47023,W,1,06,2.46,215.0,M,-25.3,M,,
2019-04-30 22:24:14.058030,22:24:14,3259.52751,N,09645.47023,W,1,06,2.46,215.0,M,-25.3,M,,
2019-04-30 22:24:17.058850,22:24:17,3259.52749,N,09645.47021,W,1,06,2.46,214.9,M,-25.3,M,,
2019-04-30 22:24:20.060788,22:24:20,3259.52749,N,09645.47025,W,1,06,2.47,214.8,M,-25.3,M,,
2019-04-30 22:24:23.060264,22:24:23,3259.52754,N,09645.47025,W,1,06,2.47,214.8,M,-25.3,M,,
2019-04-30 22:24:26.059041,22:24:26,3259.52756,N,09645.47027,W,1,06,2.47,214.9,M,-25.3,M,,
2019-04-30 22:24:29.058803,22:24:29,3259.52751,N,09645.47025,W,1,06,2.47,214.8,M,-25.3,M,,
2019-04-30 22:24:32.058592,22:24:32,3259.52755,N,09645.47027,W,1,06,2.47,214.8,M,-25.3,M,,
2019-04-30 22:24:35.058028,22:24:35,3259.52751,N,09645.47028,W,1,06,2.47,214.9,M,-25.3,M,,
2019-04-30 22:24:38.060952,22:24:38,3259.52755,N,09645.47033,W,1,06,2.47,215.1,M,-25.3,M,,
2019-04-30 22:24:41.057845,22:24:41,3259.52763,N,09645.47040,W,1,06,2.48,215.5,M,-25.3,M,,
2019-04-30 22:24:44.060591,22:24:44,3259.52763,N,09645.47045,W,1,06,2.48,215.7,M,-25.3,M,,
2019-04-30 22:24:47.056915,22:24:47,3259.52778,N,09645.47050,W,1,06,2.48,216.0,M,-25.3,M,,
2019-04-30 22:24:50.057616,22:24:50,3259.52797,N,09645.47057,W,1,06,2.48,216.1,M,-25.3,M,,
2019-04-30 22:24:52.059049,22:24:52,3259.52802,N,09645.47060,W,1,06,2.48,216.3,M,-25.3,M,,
2019-04-30 22:24:55.057013,22:24:55,3259.52786,N,09645.47063,W,1,06,2.48,216.4,M,-25.3,M,,
2019-04-30 22:24:58.058967,22:24:58,3259.52799,N,09645.47072,W,1,06,2.48,216.4,M,-25.3,M,,
2019-04-30 22:25:01.055358,22:25:01,3259.52803,N,09645.47076,W,1,06,2.49,216.4,M,-25.3,M,,
2019-04-30 22:25:03.057896,22:25:03,3259.52796,N,09645.47076,W,1,06,2.49,216.3,M,-25.3,M,,
2019-04-30 22:25:06.066542,22:25:06,3259.52783,N,09645.47075,W,1,06,2.49,216.2,M,-25.3,M,,
2019-04-30 22:25:09.057618,22:25:09,3259.52787,N,09645.47074,W,1,06,2.49,216.3,M,-25.3,M,,
2019-04-30 22:25:12.057743,22:25:12,3259.52793,N,09645.47065,W,1,06,2.49,216.3,M,-25.3,M,,
2019-04-30 22:25:14.060288,22:25:14,3259.52800,N,09645.47059,W,1,06,2.49,216.4,M,-25.3,M,,
2019-04-30 22:25:17.057050,22:25:17,3259.52808,N,09645.47052,W,1,06,2.49,216.3,M,-25.3,M,,
2019-04-30 22:25:20.060200,22:25:20,3259.52808,N,09645.47049,W,1,06,2.49,216.2,M,-25.3,M,,
2019-04-30 22:25:23.056135,22:25:23,3259.52790,N,09645.47041,W,1,06,2.50,216.1,M,-25.3,M,,
2019-04-30 22:25:25.058491,22:25:25,3259.52793,N,09645.47035,W,1,06,2.50,216.2,M,-25.3,M,,
2019-04-30 22:25:28.060399,22:25:28,3259.52784,N,09645.47031,W,1,06,2.50,216.1,M,-25.3,M,,
2019-04-30 22:25:31.058708,22:25:31,3259.52794,N,09645.47033,W,1,06,2.50,216.1,M,-25.3,M,,
2019-04-30 22:25:34.058381,22:25:34,3259.52785,N,09645.47031,W,1,06,2.50,215.9,M,-25.3,M,,
2019-04-30 22:25:37.058768,22:25:37,3259.52775,N,09645.47025,W,1,06,2.50,215.8,M,-25.3,M,,
2019-04-30 22:25:40.060035,22:25:40,3259.52776,N,09645.47020,W,1,06,2.50,215.7,M,-25.3,M,,
2019-04-30 22:25:43.063169,22:25:43,3259.52764,N,09645.47014,W,1,06,2.51,215.6,M,-25.3,M,,
2019-04-30 22:25:46.062349,22:25:46,3259.52763,N,09645.47007,W,1,06,2.51,215.5,M,-25.3,M,,
2019-04-30 22:25:49.060366,22:25:49,3259.52743,N,09645.46998,W,1,06,2.51,215.2,M,-25.3,M,,
2019-04-30 22:25:52.059821,22:25:52,3259.52731,N,09645.46993,W,1,06,2.51,214.9,M,-25.3,M,,
2019-04-30 22:25:55.059928,22:25:55,3259.52724,N,09645.46988,W,1,06,2.51,214.6,M,-25.3,M,,
2019-04-30 22:25:58.060949,22:25:58,3259.52707,N,09645.46987,W,1,06,2.51,214.4,M,-25.3,M,,
2019-04-30 22:26:01.059100,22:26:01,3259.52703,N,09645.46985,W,1,06,2.51,214.4,M,-25.3,M,,
2019-04-30 22:26:04.065075,22:26:04,3259.52707,N,09645.46981,W,1,06,2.51,214.4,M,-25.3,M,,
2019-04-30 22:26:06.067379,22:26:06,3259.52700,N,09645.46977,W,1,06,2.52,214.3,M,-25.3,M,,
2019-04-30 22:26:09.060294,22:26:09,3259.52695,N,09645.46977,W,1,06,2.52,214.3,M,-25.3,M,,
2019-04-30 22:26:12.061932,22:26:12,3259.52711,N,09645.46980,W,1,06,2.52,214.6,M,-25.3,M,,
2019-04-30 22:26:15.060799,22:26:15,3259.52723,N,09645.46982,W,1,06,2.52,215.1,M,-25.3,M,,
2019-04-30 22:26:18.060907,22:26:18,3259.52743,N,09645.46985,W,1,06,2.52,215.6,M,-25.3,M,,
2019-04-30 22:26:21.058536,22:26:21,3259.52763,N,09645.46988,W,1,06,2.52,216.2,M,-25.3,M,,
2019-04-30 22:26:24.062455,22:26:24,3259.52792,N,09645.46986,W,1,06,2.52,216.6,M,-25.3,M,,
2019-04-30 22:26:27.058823,22:26:27,3259.52803,N,09645.46986,W,1,06,2.53,216.9,M,-25.3,M,,
2019-04-30 22:26:30.060642,22:26:30,3259.52826,N,09645.46981,W,1,06,2.53,217.3,M,-25.3,M,,
2019-04-30 22:26:33.059036,22:26:33,3259.52851,N,09645.46980,W,1,06,2.53,217.5,M,-25.3,M,,
2019-04-30 22:26:36.061242,22:26:36,3259.52851,N,09645.46982,W,1,06,2.53,217.5,M,-25.3,M,,
2019-04-30 22:26:39.057509,22:26:39,3259.52834,N,09645.46979,W,1,06,2.53,217.3,M,-25.3,M,,
2019-04-30 22:26:41.059132,22:26:41,3259.52825,N,09645.46976,W,1,06,2.53,217.1,M,-25.3,M,,
2019-04-30 22:26:44.062483,22:26:44,3259.52823,N,09645.46973,W,1,06,2.53,217.1,M,-25.3,M,,
2019-04-30 22:26:47.059035,22:26:47,3259.52809,N,09645.46971,W,1,06,2.53,216.9,M,-25.3,M,,
2019-04-30 22:26:50.059995,22:26:50,3259.52803,N,09645.46965,W,1,06,2.54,216.7,M,-25.3,M,,
2019-04-30 22:26:52.062595,22:26:52,3259.52797,N,09645.46961,W,1,06,2.54,216.6,M,-25.3,M,,
2019-04-30 22:26:55.061935,22:26:55,3259.52784,N,09645.46956,W,1,06,2.54,216.3,M,-25.3,M,,
2019-04-30 22:26:58.063442,22:26:58,3259.52807,N,09645.46945,W,1,06,2.54,216.5,M,-25.3,M,,
2019-04-30 22:27:01.058524,22:27:01,3259.52804,N,09645.46945,W,1,06,2.54,216.4,M,-25.3,M,,
2019-04-30 22:27:03.060402,22:27:03,3259.52795,N,09645.46945,W,1,06,2.54,216.2,M,-25.3,M,,
2019-04-30 22:27:06.069432,22:27:06,3259.52800,N,09645.46946,W,1,06,2.54,216.2,M,-25.3,M,,
2019-04-30 22:27:09.062323,22:27:09,3259.52800,N,09645.46948,W,1,06,2.54,216.1,M,-25.3,M,,
2019-04-30 22:27:12.061225,22:27:12,3259.52796,N,09645.46952,W,1,06,2.54,215.9,M,-25.3,M,,
2019-04-30 22:27:15.061251,22:27:15,3259.52782,N,09645.46956,W,1,06,2.55,215.6,M,-25.3,M,,
2019-04-30 22:27:18.062632,22:27:18,3259.52775,N,09645.46963,W,1,06,2.55,215.5,M,-25.3,M,,
2019-04-30 22:27:21.062469,22:27:21,3259.52773,N,09645.46967,W,1,06,2.55,215.4,M,-25.3,M,,
2019-04-30 22:27:24.063349,22:27:24,3259.52761,N,09645.46968,W,1,06,2.55,215.3,M,-25.3,M,,
2019-04-30 22:27:27.061899,22:27:27,3259.52762,N,09645.46967,W,1,06,2.55,215.3,M,-25.3,M,,
2019-04-30 22:27:30.059995,22:27:30,3259.52765,N,09645.46968,W,1,06,2.55,215.4,M,-25.3,M,,
2019-04-30 22:27:32.062323,22:27:32,3259.52758,N,09645.46968,W,1,06,2.55,215.3,M,-25.3,M,,
2019-04-30 22:27:35.061941,22:27:35,3259.52748,N,09645.46971,W,1,06,2.55,215.2,M,-25.3,M,,
2019-04-30 22:27:38.063382,22:27:38,3259.52753,N,09645.46973,W,1,06,2.56,215.1,M,-25.3,M,,
2019-04-30 22:27:41.057606,22:27:41,3259.52732,N,09645.46973,W,1,06,2.56,214.8,M,-25.3,M,,
2019-04-30 22:27:43.061900,22:27:43,3259.52723,N,09645.46974,W,1,06,2.56,214.8,M,-25.3,M,,
2019-04-30 22:27:46.065691,22:27:46,3259.52725,N,09645.46975,W,1,06,2.56,214.7,M,-25.3,M,,
2019-04-30 22:27:49.061071,22:27:49,3259.52719,N,09645.46978,W,1,06,2.56,214.6,M,-25.3,M,,
2019-04-30 22:27:52.063353,22:27:52,3259.52706,N,09645.46980,W,1,06,2.56,214.6,M,-25.3,M,,
2019-04-30 22:27:55.062317,22:27:55,3259.52720,N,09645.46986,W,1,06,2.56,215.0,M,-25.3,M,,
2019-04-30 22:27:58.063314,22:27:58,3259.52714,N,09645.46994,W,1,06,2.56,215.3,M,-25.3,M,,
2019-04-30 22:28:01.062988,22:28:01,3259.52734,N,09645.47005,W,1,06,2.57,215.7,M,-25.3,M,,
2019-04-30 22:28:04.067649,22:28:04,3259.52749,N,09645.47017,W,1,06,2.57,216.1,M,-25.3,M,,
2019-04-30 22:28:06.070966,22:28:06,3259.52761,N,09645.47020,W,1,06,2.57,216.3,M,-25.3,M,,
2019-04-30 22:28:09.063394,22:28:09,3259.52766,N,09645.47028,W,1,06,2.57,216.4,M,-25.3,M,,
2019-04-30 22:28:12.064400,22:28:12,3259.52780,N,09645.47038,W,1,06,2.57,216.6,M,-25.3,M,,
2019-04-30 22:28:15.063645,22:28:15,3259.52790,N,09645.47049,W,1,06,2.57,216.7,M,-25.3,M,,
2019-04-30 22:28:18.064457,22:28:18,3259.52807,N,09645.47055,W,1,06,2.57,216.9,M,-25.3,M,,
2019-04-30 22:28:21.060705,22:28:21,3259.52828,N,09645.47058,W,1,06,2.57,216.8,M,-25.3,M,,
2019-04-30 22:28:24.063478,22:28:24,3259.52844,N,09645.47058,W,1,06,2.57,216.7,M,-25.3,M,,
2019-04-30 22:28:27.061178,22:28:27,3259.52864,N,09645.47065,W,1,06,2.58,216.6,M,-25.3,M,,
2019-04-30 22:28:30.064154,22:28:30,3259.52847,N,09645.47066,W,1,06,2.58,215.9,M,-25.3,M,,
2019-04-30 22:28:33.063002,22:28:33,3259.52848,N,09645.47066,W,1,06,2.58,215.6,M,-25.3,M,,
2019-04-30 22:28:36.064355,22:28:36,3259.52839,N,09645.47069,W,1,06,2.58,215.4,M,-25.3,M,,
2019-04-30 22:28:39.060188,22:28:39,3259.52840,N,09645.47075,W,1,06,2.58,215.5,M,-25.3,M,,
2019-04-30 22:28:42.063445,22:28:42,3259.52860,N,09645.47080,W,1,06,2.58,215.8,M,-25.3,M,,
2019-04-30 22:28:45.062244,22:28:45,3259.52882,N,09645.47096,W,1,06,2.58,216.4,M,-25.3,M,,
2019-04-30 22:28:48.064874,22:28:48,3259.52899,N,09645.47109,W,1,06,2.58,217.0,M,-25.3,M,,
2019-04-30 22:28:51.063458,22:28:51,3259.52889,N,09645.47111,W,1,06,2.59,217.1,M,-25.3,M,,
2019-04-30 22:28:54.065337,22:28:54,3259.52918,N,09645.47117,W,1,06,2.59,217.9,M,-25.3,M,,
2019-04-30 22:28:57.058786,22:28:57,3259.52939,N,09645.47121,W,1,06,2.59,218.4,M,-25.3,M,,
2019-04-30 22:28:59.060788,22:28:59,3259.52966,N,09645.47120,W,1,06,2.59,218.9,M,-25.3,M,,
2019-04-30 22:29:02.065240,22:29:02,3259.52991,N,09645.47115,W,1,06,2.59,219.1,M,-25.3,M,,
2019-04-30 22:29:05.061052,22:29:05,3259.52997,N,09645.47113,W,1,06,2.59,219.2,M,-25.3,M,,
2019-04-30 22:29:08.063006,22:29:08,3259.53002,N,09645.47101,W,1,06,2.59,219.1,M,-25.3,M,,
2019-04-30 22:29:11.063215,22:29:11,3259.52994,N,09645.47094,W,1,06,2.59,219.2,M,-25.3,M,,
2019-04-30 22:29:14.064578,22:29:14,3259.53006,N,09645.47089,W,1,06,2.59,219.5,M,-25.3,M,,
2019-04-30 22:29:17.063426,22:29:17,3259.53008,N,09645.47087,W,1,06,2.60,219.5,M,-25.3,M,,
2019-04-30 22:29:20.065141,22:29:20,3259.53016,N,09645.47083,W,1,06,2.60,219.7,M,-25.3,M,,
2019-04-30 22:29:23.062927,22:29:23,3259.53018,N,09645.47084,W,1,06,2.60,219.7,M,-25.3,M,,
2019-04-30 22:29:26.062991,22:29:26,3259.53036,N,09645.47084,W,1,06,2.60,219.8,M,-25.3,M,,
2019-04-30 22:29:28.064464,22:29:28,3259.53045,N,09645.47090,W,1,06,2.60,219.9,M,-25.3,M,,
2019-04-30 22:29:31.062502,22:29:31,3259.53050,N,09645.47091,W,1,06,2.60,220.2,M,-25.3,M,,
2019-04-30 22:29:34.063503,22:29:34,3259.53082,N,09645.47096,W,1,06,2.60,220.6,M,-25.3,M,,
2019-04-30 22:29:37.060794,22:29:37,3259.53100,N,09645.47099,W,1,06,2.60,220.8,M,-25.3,M,,
2019-04-30 22:29:40.064078,22:29:40,3259.53127,N,09645.47108,W,1,06,2.60,221.2,M,-25.3,M,,
2019-04-30 22:29:43.055858,22:29:43,3259.53136,N,09645.47117,W,1,06,2.60,221.5,M,-25.3,M,,
2019-04-30 22:29:46.059483,22:29:46,3259.53161,N,09645.47119,W,1,06,2.61,221.7,M,-25.3,M,,
2019-04-30 22:29:49.058679,22:29:49,3259.53147,N,09645.47116,W,1,06,2.61,221.4,M,-25.3,M,,
2019-04-30 22:29:52.058459,22:29:52,3259.53148,N,09645.47120,W,1,06,2.61,221.4,M,-25.3,M,,
