dateTime,MonitorID,LocationID,PM10ppm,PM25ppm,PM1_Predicted,PM2_5_Predicted,PM4_Predicted,PM10_Predicted,Corrected
06-Jul-2020 21:57:00,1,1,0.02,0.013,6.79961575836291,9.07309288012272,11.6621674316163,12.0458072197318,0
06-Jul-2020 21:58:00,1,1,0.02,0.012,7.65214148034213,9.27229946239319,12.230723407954,12.8576714904665,0
06-Jul-2020 21:59:00,1,1,0.019,0.013,6.5842394835162,8.91801192861613,11.1647151892259,11.8004446073046,0
06-Jul-2020 22:00:00,1,1,0.019,0.013,6.5842394835162,8.91801192861613,11.1647151892259,11.8004446073046,0
06-Jul-2020 22:01:00,1,1,0.018,0.013,6.31008083499936,8.76851406155605,10.672811829573,11.5939886572378,0
06-Jul-2020 22:02:00,1,1,0.022,0.012,7.56540288891002,9.56486964129736,13.1973138112279,13.839392334812,0
07-Jul-2020 03:05:00,1,1,0.018,0.012,7.39852045109234,8.99357989964019,11.2856585799428,12.0856459491982,0
10-Jul-2020 17:59:00,1,1,0.027,0.011,5.28215851366664,10.0264011460358,15.7911512046276,19.1385969586585,0
10-Jul-2020 18:00:00,1,1,0.024,0.011,6.34351523997831,9.66591395330561,14.406160320175,16.569599655779,0
10-Jul-2020 18:01:00,1,1,0.024,0.012,7.18021554030099,9.85780519145666,14.1698155231643,15.120434836597,0
10-Jul-2020 18:02:00,1,1,0.03,0.011,4.44921030780558,10.3106099059572,17.1053527274902,21.7703057244032,0
10-Jul-2020 18:03:00,1,1,0.031,0.013,6.03479681036905,10.6812243774161,16.8668461955372,19.8828668846957,0
10-Jul-2020 18:04:00,1,1,0.026,0.012,6.62483435612693,10.1374166673306,15.1300804785556,16.737108032673,0
10-Jul-2020 18:05:00,1,1,0.025,0.011,5.98952350866632,9.79199449679355,14.871485116385,17.3777612651355,0
10-Jul-2020 18:06:00,1,1,0.023,0.011,6.66862662773497,9.53614577608115,13.940301654726,15.8254882946544,0
10-Jul-2020 18:07:00,1,1,0.028,0.012,6.01619637146461,10.390603803006,16.0581057509852,18.6292234014766,0
10-Jul-2020 18:08:00,1,1,0.029,0.012,5.72154605554492,10.5035374129321,16.5034839247503,19.6272127369463,0
10-Jul-2020 18:09:00,1,1,0.026,0.012,6.62483435612693,10.1374166673306,15.1300804785556,16.737108032673,0
10-Jul-2020 18:10:00,1,1,0.024,0.011,6.34351523997831,9.66591395330561,14.406160320175,16.569599655779,0
10-Jul-2020 18:11:00,1,1,0.024,0.011,6.34351523997831,9.66591395330561,14.406160320175,16.569599655779,0
10-Jul-2020 18:12:00,1,1,0.023,0.012,7.40239131372739,9.71215194126634,13.6839074369663,14.4384364512957,0
10-Jul-2020 18:13:00,1,1,0.021,0.012,7.65271451297296,9.41768193181941,12.7122381045573,13.3160028262198,0
10-Jul-2020 18:14:00,1,1,0.021,0.011,7.13419767460626,9.27246713713487,13.0154981940144,14.5355961121803,0
10-Jul-2020 18:15:00,1,1,0.025,0.011,5.98952350866632,9.79199449679355,14.871485116385,17.3777612651355,0
10-Jul-2020 18:16:00,1,1,0.027,0.012,6.32091531891827,10.2680882874602,15.5994227111486,17.6571268553665,0
10-Jul-2020 18:17:00,1,1,0.018,0.011,7.13621007523235,8.89237023297203,11.6729338189148,12.9969037450614,0
10-Jul-2020 18:18:00,1,1,0.023,0.011,6.66862662773497,9.53614577608115,13.940301654726,15.8254882946544,0
10-Jul-2020 18:19:00,1,1,0.025,0.012,6.91584186630925,10.0001180855199,14.6526938042915,15.8878901131082,0
10-Jul-2020 18:20:00,1,1,0.028,0.011,4.96315745949049,10.1315590162763,16.2405209796916,20.0484457723558,0
10-Jul-2020 18:21:00,1,1,0.031,0.012,5.20064843131903,10.6955710861441,17.3437808665155,21.5670521616302,0
10-Jul-2020 18:22:00,1,1,0.024,0.011,6.34351523997831,9.66591395330561,14.406160320175,16.569599655779,0
10-Jul-2020 18:23:00,1,1,0.028,0.012,6.01619637146461,10.390603803006,16.0581057509852,18.6292234014766,0
10-Jul-2020 18:24:00,1,1,0.026,0.012,6.62483435612693,10.1374166673306,15.1300804785556,16.737108032673,0
10-Jul-2020 18:25:00,1,1,0.023,0.012,7.40239131372739,9.71215194126634,13.6839074369663,14.4384364512957,0
10-Jul-2020 18:26:00,1,1,0.025,0.012,6.91584186630925,10.0001180855199,14.6526938042915,15.8878901131082,0
10-Jul-2020 18:27:00,1,1,0.022,0.011,6.94015508085411,9.40441676423963,13.4760789263988,15.1484304366503,0
10-Jul-2020 18:28:00,1,1,0.026,0.012,6.62483435612693,10.1374166673306,15.1300804785556,16.737108032673,0
10-Jul-2020 18:29:00,1,1,0.023,0.012,7.40239131372739,9.71215194126634,13.6839074369663,14.4384364512957,0
10-Jul-2020 18:30:00,1,1,0.021,0.011,7.13419767460626,9.27246713713487,13.0154981940144,14.5355961121803,0
10-Jul-2020 18:31:00,1,1,0.025,0.012,6.91584186630925,10.0001180855199,14.6526938042915,15.8878901131082,0
10-Jul-2020 18:32:00,1,1,0.023,0.011,6.66862662773497,9.53614577608115,13.940301654726,15.8254882946544,0
10-Jul-2020 18:33:00,1,1,0.021,0.011,7.13419767460626,9.27246713713487,13.0154981940144,14.5355961121803,0
10-Jul-2020 18:34:00,1,1,0.017,0.011,6.99271745900777,8.77633674883864,11.2432813117195,12.5461115084308,0
10-Jul-2020 18:35:00,1,1,0.018,0.011,7.13621007523235,8.89237023297203,11.6729338189148,12.9969037450614,0
10-Jul-2020 18:36:00,1,1,0.024,0.011,6.34351523997831,9.66591395330561,14.406160320175,16.569599655779,0
10-Jul-2020 18:37:00,1,1,0.02,0.01,5.85893219493421,8.67711210454332,12.5645063119821,14.8696856227249,0
10-Jul-2020 18:38:00,1,1,0.021,0.011,7.13419767460626,9.27246713713487,13.0154981940144,14.5355961121803,0
10-Jul-2020 18:39:00,1,1,0.024,0.011,6.34351523997831,9.66591395330561,14.406160320175,16.569599655779,0
10-Jul-2020 18:40:00,1,1,0.015,0.01,5.70633511965303,8.1905722521451,10.6105142592213,12.3755915428552,0
10-Jul-2020 18:41:00,1,1,0.018,0.01,5.87448711355216,8.46214356294285,11.7496689814481,13.8344845114551,0
10-Jul-2020 18:42:00,1,1,0.021,0.01,5.73024326452634,8.79010866497136,12.9855789113636,15.4384158802795,0
10-Jul-2020 18:43:00,1,1,0.019,0.01,5.90522278958896,8.56724246535856,12.1521428238814,14.338369446279,0
10-Jul-2020 18:44:00,1,1,0.027,0.01,4.30994939254771,9.43727930202393,15.6046086088519,19.6999595332664,0
10-Jul-2020 18:45:00,1,1,0.02,0.011,7.23240137320696,9.14202522853524,12.5603871105874,13.9797541295649,0
10-Jul-2020 18:46:00,1,1,0.019,0.011,7.22862844041078,9.01478258753829,12.1123844536292,13.4707554174895,0
10-Jul-2020 18:47:00,1,1,0.026,0.012,6.62483435612693,10.1374166673306,15.1300804785556,16.737108032673,0
10-Jul-2020 18:48:00,1,1,0.025,0.012,6.91584186630925,10.0001180855199,14.6526938042915,15.8878901131082,0
10-Jul-2020 18:49:00,1,1,0.018,0.01,5.87448711355216,8.46214356294285,11.7496689814481,13.8344845114551,0
10-Jul-2020 18:50:00,1,1,0.022,0.011,6.94015508085411,9.40441676423963,13.4760789263988,15.1484304366503,0
10-Jul-2020 18:51:00,1,1,0.021,0.011,7.13419767460626,9.27246713713487,13.0154981940144,14.5355961121803,0
10-Jul-2020 18:52:00,1,1,0.026,0.011,5.62933096326641,9.91269897245068,15.3339612061193,18.2399741194087,0
10-Jul-2020 18:53:00,1,1,0.025,0.012,6.91584186630925,10.0001180855199,14.6526938042915,15.8878901131082,0
10-Jul-2020 18:54:00,1,1,0.021,0.011,7.13419767460626,9.27246713713487,13.0154981940144,14.5355961121803,0
10-Jul-2020 18:55:00,1,1,0.029,0.012,5.72154605554492,10.5035374129321,16.5034839247503,19.6272127369463,0
10-Jul-2020 18:56:00,1,1,0.026,0.012,6.62483435612693,10.1374166673306,15.1300804785556,16.737108032673,0
10-Jul-2020 18:57:00,1,1,0.02,0.011,7.23240137320696,9.14202522853524,12.5603871105874,13.9797541295649,0
10-Jul-2020 18:58:00,1,1,0.026,0.011,5.62933096326641,9.91269897245068,15.3339612061193,18.2399741194087,0
10-Jul-2020 18:59:00,1,1,0.024,0.011,6.34351523997831,9.66591395330561,14.406160320175,16.569599655779,0
10-Jul-2020 19:00:00,1,1,0.024,0.011,6.34351523997831,9.66591395330561,14.406160320175,16.569599655779,0
